image_id,official_split,split
COCO_train2014_000000304765,train,train
COCO_train2014_000000304919,train,train
COCO_train2014_000000304949,train,train
COCO_train2014_000000304950,train,train
COCO_train2014_000000305170,train,train
COCO_train2014_000000305215,train,train
COCO_train2014_000000305224,train,train
COCO_train2014_000000305235,train,train
COCO_train2014_000000305256,train,train
COCO_train2014_000000305267,train,train
COCO_train2014_000000305363,train,train
COCO_train2014_000000305366,train,train
COCO_train2014_000000305380,train,train
COCO_train2014_000000305451,train,train
COCO_train2014_000000305462,train,train
COCO_train2014_000000305501,train,train
COCO_train2014_000000305564,train,train
COCO_train2014_000000305635,train,train
COCO_train2014_000000305638,train,train
COCO_train2014_000000305772,train,train
COCO_train2014_000000305853,train,train
COCO_train2014_000000305888,train,train
COCO_train2014_000000305985,train,train
COCO_train2014_000000306030,train,train
COCO_train2014_000000306113,train,train
COCO_train2014_000000306160,train,train
COCO_train2014_000000306161,train,train
COCO_train2014_000000306258,train,train
COCO_train2014_000000306267,train,train
COCO_train2014_000000306288,train,train
COCO_train2014_000000306373,train,train
COCO_train2014_000000306431,train,train
COCO_train2014_000000306485,train,train
COCO_train2014_000000306535,train,train
COCO_train2014_000000306554,train,train
COCO_train2014_000000306584,train,train
COCO_train2014_000000306705,train,train
COCO_train2014_000000306782,train,train
COCO_train2014_000000306822,train,train
COCO_train2014_000000306824,train,train
COCO_train2014_000000306902,train,train
COCO_train2014_000000307061,train,train
COCO_train2014_000000307190,train,train
COCO_train2014_000000307278,train,train
COCO_train2014_000000307322,train,train
COCO_train2014_000000307426,train,train
COCO_train2014_000000307432,train,train
COCO_train2014_000000307552,train,train
COCO_train2014_000000307567,train,train
COCO_train2014_000000307603,train,train
COCO_train2014_000000307670,train,train
COCO_train2014_000000307686,train,train
COCO_train2014_000000307757,train,train
COCO_train2014_000000307758,train,train
COCO_train2014_000000307803,train,train
COCO_train2014_000000307835,train,train
COCO_train2014_000000307966,train,train
COCO_train2014_000000307968,train,train
COCO_train2014_000000308040,train,train
COCO_train2014_000000308047,train,train
COCO_train2014_000000308100,train,train
COCO_train2014_000000308121,train,train
COCO_train2014_000000308145,train,train
COCO_train2014_000000308172,train,train
COCO_train2014_000000308175,train,train
COCO_train2014_000000308197,train,train
COCO_train2014_000000308208,train,train
COCO_train2014_000000308253,train,train
COCO_train2014_000000308297,train,train
COCO_train2014_000000308349,train,train
COCO_train2014_000000308444,train,train
COCO_train2014_000000308470,train,train
COCO_train2014_000000308548,train,train
COCO_train2014_000000308549,train,train
COCO_train2014_000000308575,train,train
COCO_train2014_000000308621,train,train
COCO_train2014_000000308687,train,train
COCO_train2014_000000308825,train,train
COCO_train2014_000000308847,train,train
COCO_train2014_000000308963,train,train
COCO_train2014_000000309031,train,train
COCO_train2014_000000309144,train,train
COCO_train2014_000000309260,train,train
COCO_train2014_000000309285,train,train
COCO_train2014_000000309311,train,train
COCO_train2014_000000309322,train,train
COCO_train2014_000000309364,train,train
COCO_train2014_000000309368,train,train
COCO_train2014_000000309400,train,train
COCO_train2014_000000309404,train,train
COCO_train2014_000000309406,train,train
COCO_train2014_000000309568,train,train
COCO_train2014_000000309580,train,train
COCO_train2014_000000309615,train,train
COCO_train2014_000000309706,train,train
COCO_train2014_000000309710,train,train
COCO_train2014_000000309771,train,train
COCO_train2014_000000309795,train,train
COCO_train2014_000000309797,train,train
COCO_train2014_000000309873,train,train
COCO_train2014_000000309956,train,train
COCO_train2014_000000309983,train,train
COCO_train2014_000000310021,train,train
COCO_train2014_000000310070,train,train
COCO_train2014_000000310150,train,train
COCO_train2014_000000310158,train,train
COCO_train2014_000000310193,train,train
COCO_train2014_000000310203,train,train
COCO_train2014_000000310289,train,train
COCO_train2014_000000310331,train,train
COCO_train2014_000000310450,train,train
COCO_train2014_000000310518,train,train
COCO_train2014_000000310606,train,train
COCO_train2014_000000310633,train,train
COCO_train2014_000000310645,train,train
COCO_train2014_000000310665,train,train
COCO_train2014_000000310695,train,train
COCO_train2014_000000310751,train,train
COCO_train2014_000000310851,train,train
COCO_train2014_000000310926,train,train
COCO_train2014_000000310958,train,train
COCO_train2014_000000311011,train,train
COCO_train2014_000000311173,train,train
COCO_train2014_000000311229,train,train
COCO_train2014_000000311254,train,train
COCO_train2014_000000311358,train,train
COCO_train2014_000000311428,train,train
COCO_train2014_000000311448,train,train
COCO_train2014_000000311522,train,train
COCO_train2014_000000311691,train,train
COCO_train2014_000000311715,train,train
COCO_train2014_000000311726,train,train
COCO_train2014_000000311808,train,train
COCO_train2014_000000311926,train,train
COCO_train2014_000000311933,train,train
COCO_train2014_000000311965,train,train
COCO_train2014_000000312032,train,train
COCO_train2014_000000312038,train,train
COCO_train2014_000000312041,train,train
COCO_train2014_000000312050,train,train
COCO_train2014_000000312126,train,train
COCO_train2014_000000312182,train,train
COCO_train2014_000000312199,train,train
COCO_train2014_000000312247,train,train
COCO_train2014_000000312252,train,train
COCO_train2014_000000312299,train,train
COCO_train2014_000000312344,train,train
COCO_train2014_000000312346,train,train
COCO_train2014_000000312368,train,train
COCO_train2014_000000312379,train,train
COCO_train2014_000000312390,train,train
COCO_train2014_000000312506,train,train
COCO_train2014_000000312596,train,train
COCO_train2014_000000312785,train,train
COCO_train2014_000000312825,train,train
COCO_train2014_000000312828,train,train
COCO_train2014_000000312867,train,train
COCO_train2014_000000312926,train,train
COCO_train2014_000000313002,train,train
COCO_train2014_000000313071,train,train
COCO_train2014_000000313164,train,train
COCO_train2014_000000313285,train,train
COCO_train2014_000000313465,train,train
COCO_train2014_000000313532,train,train
COCO_train2014_000000313569,train,train
COCO_train2014_000000313579,train,train
COCO_train2014_000000313617,train,train
COCO_train2014_000000313705,train,train
COCO_train2014_000000313709,train,train
COCO_train2014_000000313786,train,train
COCO_train2014_000000313803,train,train
COCO_train2014_000000313812,train,train
COCO_train2014_000000313914,train,train
COCO_train2014_000000313923,train,train
COCO_train2014_000000313932,train,train
COCO_train2014_000000313946,train,train
COCO_train2014_000000313956,train,train
COCO_train2014_000000313971,train,train
COCO_train2014_000000313993,train,train
COCO_train2014_000000314048,train,train
COCO_train2014_000000314050,train,train
COCO_train2014_000000314279,train,train
COCO_train2014_000000314371,train,train
COCO_train2014_000000314420,train,train
COCO_train2014_000000314526,train,train
COCO_train2014_000000314602,train,train
COCO_train2014_000000314626,train,train
COCO_train2014_000000314627,train,train
COCO_train2014_000000314692,train,train
COCO_train2014_000000314714,train,train
COCO_train2014_000000314724,train,train
COCO_train2014_000000314778,train,train
COCO_train2014_000000314822,train,train
COCO_train2014_000000314849,train,train
COCO_train2014_000000314929,train,train
COCO_train2014_000000314979,train,train
COCO_train2014_000000315005,train,train
COCO_train2014_000000315030,train,train
COCO_train2014_000000315294,train,train
COCO_train2014_000000315322,train,train
COCO_train2014_000000315339,train,train
COCO_train2014_000000315425,train,train
COCO_train2014_000000315428,train,train
COCO_train2014_000000315508,train,train
COCO_train2014_000000315637,train,train
COCO_train2014_000000315728,train,train
COCO_train2014_000000315734,train,train
COCO_train2014_000000315860,train,train
COCO_train2014_000000315944,train,train
COCO_train2014_000000315961,train,train
COCO_train2014_000000315972,train,train
COCO_train2014_000000316085,train,train
COCO_train2014_000000316106,train,train
COCO_train2014_000000316132,train,train
COCO_train2014_000000316140,train,train
COCO_train2014_000000316152,train,train
COCO_train2014_000000316155,train,train
COCO_train2014_000000316218,train,train
COCO_train2014_000000316275,train,train
COCO_train2014_000000316353,train,train
COCO_train2014_000000316575,train,train
COCO_train2014_000000316669,train,train
COCO_train2014_000000316759,train,train
COCO_train2014_000000316777,train,train
COCO_train2014_000000316826,train,train
COCO_train2014_000000317090,train,train
COCO_train2014_000000317208,train,train
COCO_train2014_000000317237,train,train
COCO_train2014_000000317331,train,train
COCO_train2014_000000317428,train,train
COCO_train2014_000000317460,train,train
COCO_train2014_000000317537,train,train
COCO_train2014_000000317573,train,train
COCO_train2014_000000317659,train,train
COCO_train2014_000000317687,train,train
COCO_train2014_000000317688,train,train
COCO_train2014_000000317728,train,train
COCO_train2014_000000317764,train,train
COCO_train2014_000000317765,train,train
COCO_train2014_000000317816,train,train
COCO_train2014_000000317905,train,train
COCO_train2014_000000317981,train,train
COCO_train2014_000000318088,train,train
COCO_train2014_000000318162,train,train
COCO_train2014_000000318185,train,train
COCO_train2014_000000318203,train,train
COCO_train2014_000000318223,train,train
COCO_train2014_000000318234,train,train
COCO_train2014_000000318241,train,train
COCO_train2014_000000318306,train,train
COCO_train2014_000000318355,train,train
COCO_train2014_000000318462,train,train
COCO_train2014_000000318476,train,train
COCO_train2014_000000318506,train,train
COCO_train2014_000000318677,train,train
COCO_train2014_000000318780,train,train
COCO_train2014_000000318815,train,train
COCO_train2014_000000318857,train,train
COCO_train2014_000000318906,train,train
COCO_train2014_000000318929,train,train
COCO_train2014_000000319005,train,train
COCO_train2014_000000319043,train,train
COCO_train2014_000000319057,train,train
COCO_train2014_000000319122,train,train
COCO_train2014_000000319260,train,train
COCO_train2014_000000319266,train,train
COCO_train2014_000000319293,train,train
COCO_train2014_000000319346,train,train
COCO_train2014_000000319354,train,train
COCO_train2014_000000319359,train,train
COCO_train2014_000000319406,train,train
COCO_train2014_000000319543,train,train
COCO_train2014_000000319581,train,train
COCO_train2014_000000319591,train,train
COCO_train2014_000000319644,train,train
COCO_train2014_000000319685,train,train
COCO_train2014_000000319714,train,train
COCO_train2014_000000319738,train,train
COCO_train2014_000000319818,train,train
COCO_train2014_000000319822,train,train
COCO_train2014_000000319841,train,train
COCO_train2014_000000319868,train,train
COCO_train2014_000000319899,train,train
COCO_train2014_000000319990,train,train
COCO_train2014_000000320085,train,train
COCO_train2014_000000320125,train,train
COCO_train2014_000000320200,train,train
COCO_train2014_000000320271,train,train
COCO_train2014_000000320273,train,train
COCO_train2014_000000320292,train,train
COCO_train2014_000000320349,train,train
COCO_train2014_000000320432,train,train
COCO_train2014_000000320471,train,train
COCO_train2014_000000320478,train,train
COCO_train2014_000000320563,train,train
COCO_train2014_000000320840,train,train
COCO_train2014_000000320911,train,train
COCO_train2014_000000320926,train,train
COCO_train2014_000000321006,train,train
COCO_train2014_000000321173,train,train
COCO_train2014_000000321181,train,train
COCO_train2014_000000321215,train,train
COCO_train2014_000000321344,train,train
